,Generator,Fuel Type,mean,pct
417,PICKERINGA-G4,NUCLEAR,511.5,0.0010204205808557129
418,PICKERINGA-G4,NUCLEAR,511.3,0.0010200215894262483
419,PICKERINGB-G5,NUCLEAR,511.2,0.001019822093711516
420,PICKERINGB-G5,NUCLEAR,511.1,0.0010196225979967838
421,PICKERINGA-G4,NUCLEAR,511.1,0.0010196225979967838
422,PICKERINGB-G5,NUCLEAR,511.0,0.0010194231022820513
423,PICKERINGA-G4,NUCLEAR,511.0,0.0010194231022820513
424,PICKERINGB-G5,NUCLEAR,510.9,0.001019223606567319
425,PICKERINGB-G7,NUCLEAR,510.9,0.001019223606567319
426,PICKERINGB-G5,NUCLEAR,510.8,0.0010190241108525868
427,PICKERINGB-G5,NUCLEAR,510.7,0.0010188246151378545
428,PICKERINGA-G4,NUCLEAR,510.7,0.0010188246151378545
429,PICKERINGA-G4,NUCLEAR,510.7,0.0010188246151378545
430,PICKERINGB-G5,NUCLEAR,510.6,0.0010186251194231222
431,PICKERINGA-G4,NUCLEAR,510.5,0.00101842562370839
432,PICKERINGA-G4,NUCLEAR,510.5,0.00101842562370839
433,PICKERINGA-G4,NUCLEAR,510.4,0.0010182261279936575
434,PICKERINGA-G4,NUCLEAR,510.4,0.0010182261279936575
435,PICKERINGA-G4,NUCLEAR,510.2,0.001017827136564193
436,PICKERINGA-G4,NUCLEAR,510.0,0.0010174281451347284
437,PICKERINGB-G5,NUCLEAR,510.0,0.0010174281451347284
438,PICKERINGA-G4,NUCLEAR,509.9,0.001017228649419996
439,PICKERINGA-G4,NUCLEAR,509.9,0.001017228649419996
440,PICKERINGA-G4,NUCLEAR,509.9,0.001017228649419996
441,PICKERINGA-G4,NUCLEAR,509.8,0.0010170291537052638
442,PICKERINGA-G4,NUCLEAR,509.8,0.0010170291537052638
443,PICKERINGB-G5,NUCLEAR,509.7,0.0010168296579905315
444,PICKERINGA-G4,NUCLEAR,509.7,0.0010168296579905315
445,PICKERINGB-G5,NUCLEAR,509.6,0.0010166301622757993
446,PICKERINGB-G5,NUCLEAR,509.5,0.0010164306665610668
447,PICKERINGB-G5,NUCLEAR,509.5,0.0010164306665610668
448,PICKERINGA-G4,NUCLEAR,509.4,0.0010162311708463345
449,PICKERINGA-G4,NUCLEAR,509.3,0.0010160316751316022
450,PICKERINGA-G4,NUCLEAR,509.1,0.0010156326837021377
451,PICKERINGA-G4,NUCLEAR,509.0,0.0010154331879874054
452,PICKERINGB-G5,NUCLEAR,508.3,0.0010140367179842793
453,PICKERINGB-G5,NUCLEAR,508.2,0.001013837222269547
454,PICKERINGB-G5,NUCLEAR,508.1,0.0010136377265548148
455,PICKERINGB-G5,NUCLEAR,508.0,0.0010134382308400825
456,PICKERINGA-G4,NUCLEAR,507.5,0.001012440752266421
457,PICKERINGB-G5,NUCLEAR,507.2,0.0010118422651222239
458,PICKERINGB-G5,NUCLEAR,507.0,0.0010114432736927593
459,PICKERINGA-G4,NUCLEAR,506.9,0.001011243777978027
460,PICKERINGB-G5,NUCLEAR,506.9,0.001011243777978027
461,PICKERINGB-G5,NUCLEAR,506.8,0.0010110442822632948
462,PICKERINGB-G5,NUCLEAR,506.7,0.0010108447865485625
463,PICKERINGB-G5,NUCLEAR,506.7,0.0010108447865485625
464,PICKERINGB-G5,NUCLEAR,506.7,0.0010108447865485625
465,PICKERINGB-G5,NUCLEAR,506.0,0.0010094483165454364
466,PICKERINGA-G4,NUCLEAR,505.9,0.001009248820830704
467,PICKERINGB-G5,NUCLEAR,504.9,0.0010072538636833812
468,PICKERINGB-G5,NUCLEAR,504.4,0.0010062563851097196
469,PICKERINGB-G5,NUCLEAR,504.3,0.0010060568893949873
470,PICKERINGA-G1,NUCLEAR,500.4,0.0009982765565204276
471,PICKERINGA-G1,NUCLEAR,499.8,0.0009970795822320337
472,PICKERINGA-G1,NUCLEAR,496.8,0.000991094710790065
473,PICKERINGA-G1,NUCLEAR,490.0,0.0009775290021882684
474,PICKERINGA-G1,NUCLEAR,487.7,0.0009729406007494255
475,PICKERINGA-G1,NUCLEAR,484.5,0.0009665567378779919
476,PICKERINGA-G1,NUCLEAR,479.5,0.000956581952141377
477,PICKERINGA-G1,NUCLEAR,447.4,0.0008925438277123087
478,PICKERINGB-G7,NUCLEAR,430.4,0.0008586295562078178
479,DESJOACHIMS,HYDRO,371.7,0.0007415255716599579
480,DESJOACHIMS,HYDRO,369.3,0.0007367376745063827
481,DESJOACHIMS,HYDRO,366.9,0.0007319497773528075
482,DESJOACHIMS,HYDRO,366.2,0.0007305533073496814
483,DESJOACHIMS,HYDRO,365.6,0.0007293563330612877
484,DESJOACHIMS,HYDRO,365.5,0.0007291568373465554
485,DESJOACHIMS,HYDRO,364.0,0.0007261644016255709
486,DESJOACHIMS,HYDRO,364.0,0.0007261644016255709
487,DESJOACHIMS,HYDRO,363.8,0.0007257654101961063
488,DESJOACHIMS,HYDRO,363.3,0.0007247679316224447
489,DESJOACHIMS,HYDRO,362.5,0.0007231719659045863
490,DESJOACHIMS,HYDRO,362.0,0.0007221744873309249
491,DESJOACHIMS,HYDRO,361.1,0.0007203790258983342
492,DESJOACHIMS,HYDRO,361.0,0.0007201795301836018
493,DESJOACHIMS,HYDRO,360.9,0.0007199800344688695
494,DESJOACHIMS,HYDRO,360.1,0.0007183840687510113
495,DESJOACHIMS,HYDRO,360.0,0.0007181845730362789
496,DESJOACHIMS,HYDRO,359.8,0.0007177855816068143
497,DESJOACHIMS,HYDRO,359.7,0.000717586085892082
498,BECK1,HYDRO,356.6,0.0007114017187353807
499,DESJOACHIMS,HYDRO,351.3,0.0007008284458545688
500,DESJOACHIMS,HYDRO,350.0,0.0006982350015630489
501,BECK1,HYDRO,349.4,0.0006970380272746551
502,DESJOACHIMS,HYDRO,349.1,0.0006964395401304582
503,DESJOACHIMS,HYDRO,348.8,0.0006958410529862613
504,DESJOACHIMS,HYDRO,348.4,0.000695043070127332
505,DESJOACHIMS,HYDRO,347.5,0.0006932476086947414
506,DESJOACHIMS,HYDRO,347.4,0.0006930481129800091
507,DESJOACHIMS,HYDRO,347.2,0.0006926491215505445
508,BECK1,HYDRO,346.5,0.0006912526515474184
509,DESJOACHIMS,HYDRO,346.3,0.0006908536601179539
510,DESJOACHIMS,HYDRO,346.0,0.0006902551729737569
511,DESJOACHIMS,HYDRO,345.6,0.0006894571901148277
512,DESJOACHIMS,HYDRO,343.2,0.0006846692929612525
513,BECK1,HYDRO,333.9,0.0006661161914911486
514,BECK1,HYDRO,331.6,0.0006615277900523058
515,BECK1,HYDRO,316.9,0.0006322019199866577
516,BECK1,HYDRO,309.1,0.0006166412542375384
517,BECK1,HYDRO,308.6,0.0006156437756638769
518,BECK1,HYDRO,306.8,0.0006120528527986955
519,BECK1,HYDRO,288.7,0.0005759441284321491
520,TASARNIA,GAS,287.5,0.0005735501798553615
521,BECK1,HYDRO,279.6,0.00055779001839151
522,BECK1,HYDRO,278.4,0.0005553960698147222
523,PICKERINGB-G7,NUCLEAR,267.3,0.0005332520454794371
524,CANYON,HYDRO,257.5,0.0005137014654356716
525,BECK1,HYDRO,257.3,0.0005133024740062071
526,CANYON,HYDRO,253.0,0.0005047241582727182
527,BECK1,HYDRO,246.0,0.0004907594582414573
528,BECK1,HYDRO,242.8,0.0004843755953700237
529,BECK1,HYDRO,240.2,0.00047918870678698383
530,BECK1,HYDRO,238.7,0.0004761962710659993
531,BECK1,HYDRO,234.3,0.0004674184596177782
532,BECK1,HYDRO,232.9,0.000464625519611526
533,BECK1,HYDRO,230.0,0.00045884014388428927
534,HOLDEN,HYDRO,222.7,0.00044427695670883136
535,BECK1,HYDRO,219.7,0.0004382920852668624
536,HOLDEN,HYDRO,219.6,0.0004380925895521301
537,LOWERNOTCH,HYDRO,219.1,0.0004370951109784686
538,LOWERNOTCH,HYDRO,218.2,0.0004352996495458779
539,HOLDEN,HYDRO,215.9,0.00043071124810703504
540,LOWERNOTCH,HYDRO,215.3,0.00042951427381864124
541,LOWERNOTCH,HYDRO,213.5,0.00042592335095345985
542,HOLDEN,HYDRO,212.9,0.00042472637666506605
543,HOLDEN,HYDRO,212.2,0.00042332990666193993
544,LOWERNOTCH,HYDRO,212.2,0.00042332990666193993
545,LOWERNOTCH,HYDRO,210.7,0.0004203374709409554
546,HOLDEN,HYDRO,210.4,0.00041973898379675853
547,HOLDEN,HYDRO,210.0,0.00041894100093782934
548,LOWERNOTCH,HYDRO,209.8,0.00041854200950836474
549,BECK1,HYDRO,208.4,0.00041574906950211254
550,HOLDEN,HYDRO,205.1,0.0004091657109159466
551,K2WIND,WIND,203.2,0.00040537529233603296
552,HOLDEN,HYDRO,202.8,0.00040457730947710376
553,HOLDEN,HYDRO,202.3,0.0004035798309034423
554,BECK1,HYDRO,201.6,0.00040218336090031616
555,WELLS,HYDRO,200.3,0.0003995899166087963
556,WELLS,HYDRO,200.0,0.00039899142946459937
557,WELLS,HYDRO,199.3,0.0003975949594614733
558,HOLDEN,HYDRO,199.0,0.0003969964723172764
559,WELLS,HYDRO,198.9,0.0003967969766025441
560,PICKERINGB-G7,NUCLEAR,198.7,0.00039639798517307945
561,HOLDEN,HYDRO,198.7,0.00039639798517307945
562,HOLDEN,HYDRO,198.2,0.000395400506599418
563,HOLDEN,HYDRO,197.0,0.0003930065580226304
564,HOLDEN,HYDRO,196.8,0.0003926075665931658
565,BECK1,HYDRO,196.0,0.0003910116008753074
566,BECK1,HYDRO,195.8,0.0003906126094458428
567,HOLDEN,HYDRO,195.5,0.00039001412230164586
568,WELLS,HYDRO,195.2,0.000389415635157449
569,HOLDEN,HYDRO,195.0,0.0003890166437279844
570,HOLDEN,HYDRO,195.0,0.0003890166437279844
571,HOLDEN,HYDRO,195.0,0.0003890166437279844
572,HOLDEN,HYDRO,194.3,0.0003876201737248583
573,HOLDEN,HYDRO,194.1,0.00038722118229539366
574,HOLDEN,HYDRO,194.1,0.00038722118229539366
575,HOLDEN,HYDRO,194.0,0.0003870216865806614
576,HOLDEN,HYDRO,193.9,0.0003868221908659291
577,HOLDEN,HYDRO,193.9,0.0003868221908659291
578,HOLDEN,HYDRO,193.8,0.0003866226951511968
579,WELLS,HYDRO,193.5,0.00038602420800699986
580,NAPANEE-G1,GAS,193.2,0.000385425720862803
581,WELLS,HYDRO,193.2,0.000385425720862803
582,HOLDEN,HYDRO,193.1,0.00038522622514807067
583,HOLDEN,HYDRO,193.1,0.00038522622514807067
584,HOLDEN,HYDRO,193.0,0.0003850267294333384
585,HOLDEN,HYDRO,193.0,0.0003850267294333384
586,HOLDEN,HYDRO,192.4,0.0003838297551449446
587,LOWERNOTCH,HYDRO,191.6,0.0003822337894270862
588,RAILBEDWF-LT.AG_SR,WIND,191.5,0.00038203429371235387
589,CANYON,HYDRO,188.0,0.0003750519436967234
590,WELLS,HYDRO,187.6,0.0003742539608377942
591,LOWERNOTCH,HYDRO,187.0,0.0003730569865494004
592,BECK1,HYDRO,186.5,0.0003720595079757389
593,WELLS,HYDRO,185.3,0.00036966555939895135
594,WELLS,HYDRO,184.4,0.0003678700979663606
595,THOROLDCGS,GAS,183.9,0.00036687261939269915
596,WELLS,HYDRO,183.8,0.0003666731236779668
597,BRUCEA-G4,NUCLEAR,183.0,0.00036507715796010843
598,BECK1,HYDRO,182.9,0.00036487766224537616
599,WELLS,HYDRO,181.6,0.00036228421795385623
600,STCLAIRCGS,GAS,181.5,0.0003620847222391239
601,BECK1,HYDRO,179.0,0.00035709732937081644
602,BRUCEA-G3,NUCLEAR,178.7,0.0003564988422266195
603,SITHE GOREWAY-G15,GAS,177.8,0.00035470338079402885
604,WELLS,HYDRO,177.5,0.0003541048936498319
605,CANYON,HYDRO,177.3,0.0003537059022203674
606,SITHE GOREWAY-G15,GAS,177.1,0.0003533069107909027
607,WELLS,HYDRO,176.7,0.0003525089279319735
608,WELLS,HYDRO,176.2,0.000351511449358312
609,WELLS,HYDRO,175.3,0.0003497159879257214
610,OTTERRAPIDS,HYDRO,175.1,0.00034931699649625673
611,TASARNIA,GAS,173.9,0.0003469230479194692
612,CANYON,HYDRO,171.8,0.00034273363791009087
613,BARRETT,HYDRO,169.9,0.0003389432193301772
614,BARRETT,HYDRO,169.9,0.0003389432193301772
615,BARRETT,HYDRO,169.2,0.000337546749327051
616,BARRETT,HYDRO,169.0,0.0003371477578975865
617,BARRETT,HYDRO,168.9,0.0003369482621828542
618,BARRETT,HYDRO,168.5,0.00033615027932392495
619,SMOKY 2,HYDRO,167.0,0.0003331578436029405
620,WELLS,HYDRO,166.2,0.00033156187788508203
621,THOROLDCGS,GAS,165.4,0.0003299659121672237
622,SMOKY 2,HYDRO,165.2,0.00032956692073775903
623,SITHE GOREWAY-G15,GAS,162.7,0.00032457952786945157
624,SITHE GOREWAY-G15,GAS,162.4,0.0003239810407252547
625,WELLS,HYDRO,161.9,0.0003229835621515932
626,BECK1,HYDRO,161.4,0.0003219860835779317
627,PRINCEFARM,WIND,160.8,0.0003207891092895379
628,BARRETT,HYDRO,159.8,0.0003187941521422149
629,SITHE GOREWAY-G15,GAS,159.7,0.0003185946564274826
630,RAILBEDWF-LT.AG_SR,WIND,159.1,0.0003173976821390888
631,BARRETT,HYDRO,158.8,0.0003167991949948919
632,SITHE GOREWAY-G15,GAS,158.6,0.0003164002035654273
633,SMOKY 2,HYDRO,157.4,0.0003140062549886397
634,MTNCHUTE,HYDRO,157.3,0.00031380675927390744
635,MTNCHUTE,HYDRO,156.9,0.0003130087764149782
636,BECK1,HYDRO,155.5,0.000310215836408726
637,STEWARTVLE,HYDRO,155.3,0.00030981684497926145
638,SMOKY 2,HYDRO,155.2,0.00030961734926452907
639,STEWARTVLE,HYDRO,155.2,0.00030961734926452907
640,STEWARTVLE,HYDRO,155.1,0.0003094178535497968
641,MTNCHUTE,HYDRO,155.0,0.0003092183578350645
642,STEWARTVLE,HYDRO,155.0,0.0003092183578350645
643,STEWARTVLE,HYDRO,155.0,0.0003092183578350645
644,MTNCHUTE,HYDRO,155.0,0.0003092183578350645
645,STEWARTVLE,HYDRO,155.0,0.0003092183578350645
646,MTNCHUTE,HYDRO,154.9,0.0003090188621203322
647,MTNCHUTE,HYDRO,154.8,0.0003088193664055999
648,K2WIND,WIND,154.4,0.0003080213835466707
649,MTNCHUTE,HYDRO,154.0,0.00030722340068774153
650,SITHE GOREWAY-G15,GAS,153.4,0.00030602642639934773
651,COMBER,WIND,152.9,0.0003050289478256862
652,TASARNIA,GAS,152.5,0.000304230964966757
653,SMOKY 2,HYDRO,152.4,0.00030403146925202473
654,RAILBEDWF-LT.AG_SR,WIND,152.3,0.00030383197353729246
655,WELLS,HYDRO,151.4,0.00030203651210470174
656,SITHE GOREWAY-G15,GAS,151.0,0.00030123852924577254
657,OTTERRAPIDS,HYDRO,150.5,0.000300241050672111
658,SITHE GOREWAY-G15,GAS,150.5,0.000300241050672111
659,K2WIND,WIND,149.3,0.00029784710209532347
660,BARRETT,HYDRO,149.0,0.00029724861495112654
661,BARRETT,HYDRO,149.0,0.00029724861495112654
662,SITHE GOREWAY-G15,GAS,148.6,0.0002964506320921973
663,MTNCHUTE,HYDRO,148.6,0.0002964506320921973
664,WELLS,HYDRO,148.1,0.0002954531535185358
665,MTNCHUTE,HYDRO,148.0,0.00029525365780380355
666,BARRETT,HYDRO,147.7,0.0002946551706596066
667,PORTLANDS-G3,GAS,147.5,0.000294256179230142
668,MTNCHUTE,HYDRO,146.9,0.0002930592049417482
669,NAPANEE-G1,GAS,146.7,0.0002926602135122836
670,THOROLDCGS,GAS,146.7,0.0002926602135122836
671,RAILBEDWF-LT.AG_SR,WIND,146.6,0.0002924607177975513
672,MTNCHUTE,HYDRO,145.3,0.0002898672735060315
673,BARRETT,HYDRO,145.3,0.0002898672735060315
674,MTNCHUTE,HYDRO,144.0,0.00028727382921451156
675,MTNCHUTE,HYDRO,144.0,0.00028727382921451156
676,LOWERNOTCH,HYDRO,143.0,0.00028527887206718856
677,RAILBEDWF-LT.AG_SR,WIND,143.0,0.00028527887206718856
678,CANYON,HYDRO,142.9,0.00028507937635245624
679,SITHE GOREWAY-G15,GAS,140.2,0.0002796929920546841
680,WOLFE ISLAND,WIND,140.1,0.00027949349633995185
681,STEWARTVLE,HYDRO,140.1,0.00027949349633995185
682,MTNCHUTE,HYDRO,139.8,0.000278895009195755
683,TASARNIA,GAS,139.8,0.000278895009195755
684,WELLS,HYDRO,138.7,0.00027670055633369965
685,MTNCHUTE,HYDRO,138.7,0.00027670055633369965
686,WELLS,HYDRO,138.6,0.0002765010606189673
687,OTTERRAPIDS,HYDRO,138.5,0.00027630156490423505
688,THOROLDCGS,GAS,138.3,0.0002759025734747705
689,CANYON,HYDRO,138.1,0.00027550358204530585
690,WELLS,HYDRO,138.0,0.0002753040863305736
691,WELLS,HYDRO,137.9,0.00027510459061584126
692,TASARNIA,GAS,137.5,0.00027430660775691206
693,WELLS,HYDRO,137.0,0.0002733091291832506
694,THOROLDCGS,GAS,136.8,0.000272910137753786
695,STEWARTVLE,HYDRO,136.4,0.0002721121548948568
696,STCLAIRCGS,GAS,136.4,0.0002721121548948568
697,WELLS,HYDRO,135.8,0.000270915180606463
698,ARMOW,WIND,135.1,0.00026951871060333686
699,AMARANTH,WIND,134.8,0.00026892022345914
700,AUBREYFALLS,HYDRO,131.4,0.0002621373691582418
701,BARRETT,HYDRO,131.2,0.00026173837772877715
702,TASARNIA,GAS,130.7,0.0002607408991551157
703,OTTERRAPIDS,HYDRO,130.6,0.00026054140344038335
704,BECK1,HYDRO,129.2,0.00025774846343413116
705,PORTLANDS-G2,GAS,128.8,0.000256950480575202
706,SITHE GOREWAY-G15,GAS,128.3,0.00025595300200154054
707,OTTERRAPIDS,HYDRO,128.3,0.00025595300200154054
708,SMOKY 2,HYDRO,128.0,0.0002553545148573436
709,MTNCHUTE,HYDRO,126.7,0.0002527610705658237
710,PORTLANDS-G3,GAS,126.6,0.00025256157485109137
711,NAPANEE-G1,GAS,126.6,0.00025256157485109137
712,TASARNIA,GAS,126.6,0.00025256157485109137
713,CANYON,HYDRO,126.1,0.0002515640962774299
714,SITHE GOREWAY-G15,GAS,125.8,0.00025096560913323297
715,TASARNIA,GAS,125.4,0.0002501676262743038
716,MTNCHUTE,HYDRO,125.3,0.0002499681305595715
717,SMOKY 2,HYDRO,124.8,0.00024897065198590997
718,NAPANEE-G1,GAS,124.0,0.00024737468626805163
719,K2WIND,WIND,123.2,0.00024577872055019323
720,BARRETT,HYDRO,122.1,0.0002435842676881379
721,HALTONHILLS-LT.G3,GAS,121.8,0.000242985780543941
722,WOLFE ISLAND,WIND,121.0,0.0002413898148260826
723,K2WIND,WIND,119.6,0.00023859687481983042
724,SMOKY 2,HYDRO,119.0,0.00023739990053143662
725,WELLS,HYDRO,118.9,0.00023720040481670435
726,CANYON,HYDRO,118.8,0.00023700090910197202
727,PORTLANDS-G3,GAS,118.6,0.00023660191767250742
728,HARMON,HYDRO,118.2,0.00023580393481357822
729,OTTERRAPIDS,HYDRO,118.2,0.00023580393481357822
730,HALTONHILLS-LT.G2,GAS,117.6,0.00023460696052518442
731,HALTONHILLS-LT.G1,GAS,117.5,0.00023440746481045212
732,WOLFE ISLAND,WIND,117.4,0.00023420796909571985
733,BARRETT,HYDRO,117.4,0.00023420796909571985
734,SITHE GOREWAY-G15,GAS,117.1,0.00023360948195152293
735,PICKERINGA-G1,NUCLEAR,115.2,0.00022981906337160923
736,AUBREYFALLS,HYDRO,114.7,0.00022882158479794773
737,TASARNIA,GAS,114.7,0.00022882158479794773
738,TASARNIA,GAS,114.2,0.00022782410622428624
739,HALTONHILLS-LT.G3,GAS,114.0,0.00022742511479482164
740,OTTERRAPIDS,HYDRO,113.8,0.00022702612336535704
741,SMOKY 2,HYDRO,113.5,0.00022642763622116014
742,COMBER,WIND,113.0,0.00022543015764749864
743,SITHE GOREWAY-G15,GAS,112.9,0.00022523066193276634
744,RAILBEDWF-LT.AG_SR,WIND,112.3,0.00022403368764437254
745,STEWARTVLE,HYDRO,112.3,0.00022403368764437254
746,PORTLANDS-G2,GAS,112.0,0.00022343520050017564
747,BARRETT,HYDRO,112.0,0.00022343520050017564
748,AMARANTH,WIND,111.6,0.00022263721764124645
749,TASARNIA,GAS,111.3,0.00022203873049704955
750,SITHE GOREWAY-G15,GAS,110.6,0.00022064226049392345
751,PORTLANDS-G2,GAS,110.1,0.00021964478192026195
752,TASARNIA,GAS,110.1,0.00021964478192026195
753,AUBREYFALLS,HYDRO,110.0,0.00021944528620552965
754,AUBREYFALLS,HYDRO,109.1,0.00021764982477293895
755,UNDERWOOD,WIND,109.1,0.00021764982477293895
756,OTTERRAPIDS,HYDRO,108.8,0.00021705133762874205
757,WEST LINCOLN NRWF,WIND,108.7,0.00021685184191400976
758,TASARNIA,GAS,108.5,0.00021645285048454516
759,WELLS,HYDRO,108.3,0.00021605385905508056
760,SITHE GOREWAY-G15,GAS,108.3,0.00021605385905508056
761,OTTERRAPIDS,HYDRO,107.8,0.00021505638048141906
762,SITHE GOREWAY-G15,GAS,106.8,0.00021306142333409606
763,WELLS,HYDRO,106.8,0.00021306142333409606
764,PORTLANDS-G2,GAS,106.6,0.00021266243190463146
765,MTNCHUTE,HYDRO,105.9,0.00021126596190150536
766,STCLAIRCGS,GAS,105.9,0.00021126596190150536
767,UNDERWOOD,WIND,105.8,0.00021106646618677307
768,GREENFIELD SOUTH-G1,GAS,105.4,0.00021026848332784387
769,HALTONHILLS-LT.G1,GAS,104.0,0.00020747554332159167
770,HALTONHILLS-LT.G2,GAS,104.0,0.00020747554332159167
771,SMOKY 2,HYDRO,103.4,0.00020627856903319787
772,LOWERNOTCH,HYDRO,103.2,0.00020587957760373327
773,STCLAIRCGS,GAS,102.5,0.00020448310760060718
774,THOROLDCGS,GAS,102.3,0.00020408411617114258
775,K2WIND,WIND,102.1,0.00020368512474167798
776,PORTLANDS-G1,GAS,102.0,0.00020348562902694568
777,SMOKY 2,HYDRO,101.7,0.00020288714188274878
778,NAPANEE-G3,GAS,101.6,0.00020268764616801648
779,KIPLING,HYDRO,101.5,0.00020248815045328418
780,LOWERNOTCH,HYDRO,101.0,0.00020149067187962268
781,NAPANEE-G1,GAS,100.7,0.00020089218473542578
782,TASARNIA,GAS,100.6,0.00020069268902069348
783,TASARNIA,GAS,100.0,0.00019949571473229968
784,SITHE GOREWAY-G15,GAS,100.0,0.00019949571473229968
785,JERICHO,WIND,99.9,0.00019929621901756739
786,SITHE GOREWAY-G15,GAS,99.8,0.00019909672330283509
787,MTNCHUTE,HYDRO,99.3,0.0001980992447291736
788,SITHE GOREWAY-G15,GAS,99.0,0.0001975007575849767
789,WEST LINCOLN NRWF,WIND,99.0,0.0001975007575849767
790,TASARNIA,GAS,98.9,0.0001973012618702444
791,WELLS,HYDRO,98.3,0.0001961042875818506
792,STEWARTVLE,HYDRO,98.0,0.0001955058004376537
793,STEWARTVLE,HYDRO,98.0,0.0001955058004376537
794,LOWERNOTCH,HYDRO,98.0,0.0001955058004376537
795,STEWARTVLE,HYDRO,97.8,0.0001951068090081891
796,LOWERNOTCH,HYDRO,97.7,0.0001949073132934568
797,WELLS,HYDRO,97.0,0.0001935108432903307
798,HALTONHILLS-LT.G3,GAS,96.9,0.0001933113475755984
799,AUBREYFALLS,HYDRO,96.4,0.0001923138690019369
800,PORTALMA-T1,WIND,96.2,0.0001919148775724723
801,PORTLANDS-G2,GAS,96.0,0.0001915158861430077
802,TASARNIA,GAS,95.8,0.0001911168947135431
803,PORTALMA-T3,WIND,95.7,0.0001909173989988108
804,ARMOW,WIND,95.7,0.0001909173989988108
805,PORTLANDS-G1,GAS,95.6,0.00019071790328407847
806,STEWARTVLE,HYDRO,95.4,0.0001903189118546139
807,SITHE GOREWAY-G15,GAS,95.0,0.0001895209289956847
808,AMARANTH,WIND,94.8,0.0001891219375662201
809,STEWARTVLE,HYDRO,94.7,0.0001889224418514878
810,STEWARTVLE,HYDRO,94.5,0.0001885234504220232
811,NPKIRKLAND-G1-G5,GAS,94.3,0.0001881244589925586
812,ERIEAU,WIND,94.3,0.0001881244589925586
813,WOLFE ISLAND,WIND,94.1,0.00018772546756309398
814,TASARNIA,GAS,94.1,0.00018772546756309398
815,NPKIRKLAND-G1-G5,GAS,94.0,0.0001875259718483617
816,HALTONHILLS-LT.G3,GAS,93.8,0.0001871269804188971
817,NPKIRKLAND-G1-G5,GAS,93.8,0.0001871269804188971
818,HALTONHILLS-LT.G3,GAS,93.6,0.00018672798898943248
819,STEWARTVLE,HYDRO,93.6,0.00018672798898943248
820,STEWARTVLE,HYDRO,93.0,0.0001855310147010387
821,MTNCHUTE,HYDRO,92.9,0.0001853315189863064
822,TASARNIA,GAS,92.7,0.0001849325275568418
823,PINEPORTAGE,HYDRO,92.6,0.00018473303184210948
824,NPKIRKLAND-G1-G5,GAS,92.5,0.0001845335361273772
825,HALTONHILLS-LT.G2,GAS,92.5,0.0001845335361273772
826,TASARNIA,GAS,92.4,0.0001843340404126449
827,HALTONHILLS-LT.G1,GAS,92.3,0.0001841345446979126
828,TASARNIA,GAS,92.1,0.00018373555326844798
829,NPKIRKLAND-G1-G5,GAS,92.1,0.00018373555326844798
830,NAPANEE-G1,GAS,91.8,0.0001831370661242511
831,TASARNIA,GAS,91.7,0.0001829375704095188
832,TASARNIA,GAS,91.6,0.0001827380746947865
833,ATIKOKAN-G1,BIOFUEL,91.4,0.00018233908326532191
834,NAPANEE-G1,GAS,91.3,0.00018213958755058961
835,TASARNIA,GAS,91.3,0.00018213958755058961
836,SITHE GOREWAY-G15,GAS,91.1,0.000181740596121125
837,BARRETT,HYDRO,91.0,0.00018154110040639272
838,TASARNIA,GAS,91.0,0.00018154110040639272
839,AMARANTH,WIND,90.9,0.00018134160469166042
840,AUBREYFALLS,HYDRO,90.8,0.00018114210897692812
841,SMOKY 2,HYDRO,90.8,0.00018114210897692812
842,AUBREYFALLS,HYDRO,90.5,0.00018054362183273122
843,WOLFE ISLAND,WIND,90.1,0.000179745638973802
844,APIROQUOIS,HYDRO,90.1,0.000179745638973802
845,PORTLANDS-G2,GAS,90.1,0.000179745638973802
846,TASARNIA,GAS,89.9,0.00017934664754433742
847,ZURICH,WIND,89.7,0.00017894765611487282
848,APIROQUOIS,HYDRO,89.6,0.0001787481604001405
849,APIROQUOIS,HYDRO,89.2,0.00017795017754121132
850,AUBREYFALLS,HYDRO,89.1,0.000177750681826479
851,STEWARTVLE,HYDRO,89.0,0.00017755118611174672
852,STCLAIRCGS,GAS,89.0,0.00017755118611174672
853,AUBREYFALLS,HYDRO,88.9,0.00017735169039701442
854,TASARNIA,GAS,88.8,0.00017715219468228212
855,TASARNIA,GAS,88.8,0.00017715219468228212
856,KIPLING,HYDRO,88.6,0.0001767532032528175
857,HALTONHILLS-LT.G1,GAS,88.5,0.00017655370753808522
858,HALTONHILLS-LT.G2,GAS,88.5,0.00017655370753808522
859,AMARANTH,WIND,88.4,0.00017635421182335292
860,WOLFE ISLAND,WIND,88.3,0.00017615471610862062
861,SMOKY 2,HYDRO,87.9,0.00017535673324969143
862,CANYON,HYDRO,87.8,0.00017515723753495913
863,MTNCHUTE,HYDRO,87.7,0.00017495774182022683
864,ZURICH,WIND,87.6,0.0001747582461054945
865,COMBER,WIND,87.6,0.0001747582461054945
866,TASARNIA,GAS,87.4,0.00017435925467602993
867,NPKIRKLAND-G1-G5,GAS,87.2,0.00017396026324656533
868,GOSHEN,WIND,87.2,0.00017396026324656533
869,NPKIRKLAND-G1-G5,GAS,87.1,0.000173760767531833
870,TASARNIA,GAS,86.8,0.00017316228038763613
871,OTTERRAPIDS,HYDRO,86.7,0.00017296278467290383
872,STEWARTVLE,HYDRO,86.5,0.00017256379324343923
